predicted_utilization,dynamic_tariff,baseline_tariff,revenue_dynamic,revenue_baseline,simulated_utilization
1.0,22.5,15.0,223.12500000749998,148.750000005,0.85
1.0,22.5,15.0,3937.5,2625.0,0.85
1.0,22.5,15.0,52.4999999925,34.999999995,0.85
0.6000000000000008,17.700000000000017,15.0,0.0,0.0,0.6000000000000008
1.0,22.5,15.0,591.75,394.5,0.85
0.25,10.5,15.0,18.375,26.25,0.3
0.0666666666666664,10.5,15.0,6.1249999965,8.749999995,0.07999999999999968
1.0,22.5,15.0,144.3750000075,96.250000005,0.85
0.8896666666666672,22.5,15.0,91.8749999925,61.249999994999996,0.7562166666666671
1.0,22.5,15.0,166.38124999500002,110.92083333000001,0.85
1.0,22.5,15.0,72.18749999250001,48.124999995,0.85
0.2566666666666666,10.5,15.0,12.2500000035,17.500000005,0.3079999999999999
1.0,22.5,15.0,20893.12499925,13928.7499995,0.85
0.5458380749286352,16.400113798287244,15.0,228.0549712602102,208.5854166,0.5458380749286352
0.1936519607843136,10.5,15.0,49.000000003500006,70.000000005,0.23238235294117632
0.44,13.86,15.0,0.0,0.0,0.44
1.0,22.5,15.0,1703.437499925,1135.62499995,0.85
1.0,22.5,15.0,788.0625,525.375,0.85
1.0,22.5,15.0,118.125,78.75,0.85
0.25,10.5,15.0,6.1249999965,8.749999995,0.3
0.5024689199689195,15.359254079254068,15.0,985.5521368033335,962.5000000499999,0.5024689199689195
0.7272222222222224,20.753333333333337,15.0,96.8488888958067,70.000000005,0.7272222222222224
0.1416574074074076,10.5,15.0,30.6250000035,43.750000005,0.1699888888888891
1.0,22.5,15.0,935.0812500750001,623.3875000500001,0.85
1.0,22.5,15.0,2943.7499992499997,1962.4999994999998,0.85
0.1960784313725486,10.5,15.0,61.249999996499994,87.499999995,0.23529411764705832
1.0,22.5,15.0,765.5375000250001,510.35833335,0.85
1.0,22.5,15.0,778.81562505,519.2104167,0.85
1.0,22.5,15.0,958.124999925,638.7499999500001,0.85
1.0,22.5,15.0,354.375,236.25,0.85
0.0,10.5,15.0,0.0,0.0,0.0
1.0,22.5,15.0,9108.74999925,6072.4999995,0.85
1.0,22.5,15.0,157.5,105.0,0.85
1.0,22.5,15.0,3908.4624989999998,2605.641666,0.85
0.0,10.5,15.0,0.0,0.0,0.0
1.0,22.5,15.0,262.500000075,175.00000004999998,0.85
0.7822766468312445,22.07463952394987,15.0,788.2485862607945,535.6249999500001,0.7822766468312445
0.3523333333333334,11.756000000000002,15.0,0.0,0.0,0.3523333333333334
1.0,22.5,15.0,1777.5,1185.0,0.85
0.462609088679888,14.402618128317311,15.0,121.82214499721638,126.87499999500001,0.462609088679888
1.0,22.5,15.0,900.0,600.0,0.85
1.0,22.5,15.0,19.6875,13.125,0.85
0.9063841783216784,22.5,15.0,203.43750000749998,135.625000005,0.7704265515734267
1.0,22.5,15.0,709.687500075,473.12500005000004,0.85
1.0,22.5,15.0,85.31250000749999,56.875000005,0.85
1.0,22.5,15.0,52.4999999925,34.999999995,0.85
0.2020000000000001,10.5,15.0,12.2500000035,17.500000005,0.24240000000000012
0.676819045338442,19.543657088122607,15.0,222.30909937739466,170.625,0.676819045338442
1.0,22.5,15.0,4198.87500075,2799.2500005,0.85
0.3333333333333329,11.29999999999999,15.0,6.5916666628999945,8.749999995,0.3333333333333329
0.1781388888888888,10.5,15.0,6.1249999965,8.749999995,0.21376666666666655
1.0,22.5,15.0,2204.681249925,1469.78749995,0.85
1.0,22.5,15.0,988.793750025,659.19583335,0.85
1.0,22.5,15.0,570.9375,380.625,0.85
0.1666666666666664,10.5,15.0,6.1249999965,8.749999995,0.19999999999999968
1.0,22.5,15.0,109.02500001,72.68333334,0.85
1.0,22.5,15.0,39.375,26.25,0.85
1.0,22.5,15.0,7733.09999925,5155.3999995,0.85
1.0,22.5,15.0,127.13750001,84.75833334,0.85
1.0,22.5,15.0,122.3250000075,81.550000005,0.85
1.0,22.5,15.0,170.6249999925,113.749999995,0.85
1.0,22.5,15.0,242.812500075,161.87500004999998,0.85
1.0,22.5,15.0,170.6249999925,113.749999995,0.85
1.0,22.5,15.0,619.19374995,412.79583329999997,0.85
1.0,22.5,15.0,1454.0625,969.375,0.85
1.0,22.5,15.0,288.749999925,192.49999995000002,0.85
1.0,22.5,15.0,236.25,157.5,0.85
1.0,22.5,15.0,508.12499992499994,338.74999994999996,0.85
0.626188339438339,18.328520146520134,15.0,85.53309402320347,70.000000005,0.626188339438339
0.1659259259259257,10.5,15.0,6.1249999965,8.749999995,0.19911111111111082
1.0,22.5,15.0,1091.562500025,727.70833335,0.85
1.0,22.5,15.0,282.187500075,188.12500004999998,0.85
1.0,22.5,15.0,420.93749992499994,280.62499994999996,0.85
1.0,22.5,15.0,371.94062490000005,247.96041660000003,0.85
1.0,22.5,15.0,3449.9999992499997,2299.9999995,0.85
1.0,22.5,15.0,91.8749999925,61.249999994999996,0.85
0.1176470588235291,10.5,15.0,24.4999999965,34.999999995,0.14117647058823493
1.0,22.5,15.0,426.56249992499994,284.37499994999996,0.85
1.0,22.5,15.0,3616.875,2411.25,0.85
0.6666666666666659,19.299999999999983,15.0,67.54999999999994,52.5,0.6666666666666659
1.0,22.5,15.0,98.4375,65.625,0.85
1.0,22.5,15.0,72.18749999250001,48.124999995,0.85
0.7300000000000001,20.82,15.0,435.48500006940003,313.75000005000004,0.7300000000000001
1.0,22.5,15.0,144.3750000075,96.250000005,0.85
1.0,22.5,15.0,367.49999992499994,244.99999995,0.85
0.830833333333333,22.5,15.0,843.75,562.5,0.706208333333333
0.5,15.3,15.0,4.4625000051,4.3750000049999995,0.5
1.0,22.5,15.0,485.62499992499994,323.74999994999996,0.85
0.90125,22.5,15.0,1350.0,900.0,0.7660625
0.511310325476992,15.571447811447808,15.0,311.42895622895617,300.0,0.511310325476992
1.0,22.5,15.0,1446.562500075,964.3750000499999,0.85
0.2330808488303899,10.5,15.0,46.978750003500004,67.112500005,0.2796970185964679
1.0,22.5,15.0,1643.9687500500002,1095.9791667,0.85
1.0,22.5,15.0,118.125,78.75,0.85
1.0,22.5,15.0,144.3750000075,96.250000005,0.85
1.0,22.5,15.0,2925.0,1950.0,0.85
0.1666666666666665,10.5,15.0,18.375,26.25,0.1999999999999998
1.0,22.5,15.0,159.5781249975,106.385416665,0.85
1.0,22.5,15.0,864.375000075,576.2500000499999,0.85
1.0,22.5,15.0,12091.3812495,8060.920833000001,0.85
1.0,22.5,15.0,48.343749997500005,32.229166665,0.85
1.0,22.5,15.0,2925.0,1950.0,0.85
0.1538461538461534,10.5,15.0,12.2500000035,17.500000005,0.1846153846153841
0.8674999999999987,22.5,15.0,144.3750000075,96.250000005,0.7373749999999989
1.0,22.5,15.0,538.125000075,358.75000005000004,0.85
0.5087415293567541,15.509796704562099,15.0,203.56608174737755,196.875,0.5087415293567541
1.0,22.5,15.0,2324.99999925,1549.9999995,0.85
1.0,22.5,15.0,573.75,382.5,0.85
0.1685416666666665,10.5,15.0,12.2500000035,17.500000005,0.2022499999999998
1.0,22.5,15.0,236.25,157.5,0.85
0.0195098039215685,10.5,15.0,3.0625000035,4.3750000049999995,0.0234117647058822
1.0,22.5,15.0,190.31249999250002,126.87499999500001,0.85
1.0,22.5,15.0,13.1249999925,8.749999995,0.85
1.0,22.5,15.0,319.725,213.15,0.85
1.0,22.5,15.0,65.62500000749999,43.750000005,0.85
1.0,22.5,15.0,52.4999999925,34.999999995,0.85
0.0841666666666665,10.5,15.0,12.2500000035,17.500000005,0.1009999999999998
1.0,22.5,15.0,78.75,52.5,0.85
0.1276595744680851,10.5,15.0,6.1249999965,8.749999995,0.1531914893617021
1.0,22.5,15.0,13.1249999925,8.749999995,0.85
1.0,22.5,15.0,282.187500075,188.12500004999998,0.85
1.0,22.5,15.0,98.4375,65.625,0.85
0.2666666666666659,10.5,15.0,12.2500000035,17.500000005,0.31999999999999906
1.0,22.5,15.0,420.00000007500006,280.00000005000004,0.85
1.0,22.5,15.0,1365.000000075,910.0000000499999,0.85
1.0,22.5,15.0,236.25,157.5,0.85
0.5325592207290256,16.081421297496615,15.0,139.14896484163464,129.79166667,0.5325592207290256
1.0,22.5,15.0,131.2499999925,87.499999995,0.85
0.0,10.5,15.0,0.0,0.0,0.0
0.0016666666666666,10.5,15.0,2.102916669,3.00416667,0.00199999999999992
1.0,22.5,15.0,131.2499999925,87.499999995,0.85
1.0,22.5,15.0,144.3750000075,96.250000005,0.85
0.662263403263403,19.19432167832167,15.0,892.749228261501,697.66666665,0.662263403263403
1.0,22.5,15.0,256.875000075,171.25000004999998,0.85
0.1943589743589742,10.5,15.0,18.375,26.25,0.23323076923076902
0.3366666666666663,11.379999999999992,15.0,142.2499999999999,187.5,0.3366666666666663
1.0,22.5,15.0,220.89375,147.26250000000002,0.85
1.0,22.5,15.0,275.625,183.75,0.85
1.0,22.5,15.0,446.24999992499994,297.49999994999996,0.85
0.4607777777777771,14.35866666666665,15.0,20.939722217435975,21.874999995,0.4607777777777771
1.0,22.5,15.0,774.375000075,516.2500000499999,0.85
0.798333333333332,22.45999999999997,15.0,163.7708333408198,109.375000005,0.798333333333332
1.0,22.5,15.0,973.437500025,648.95833335,0.85
0.7674003226711555,21.71760774410773,15.0,845.5841065924533,584.03125005,0.7674003226711555
1.0,22.5,15.0,5528.83124925,3685.8874995,0.85
0.1699999999999998,10.5,15.0,0.0,0.0,0.20399999999999974
0.82,22.5,15.0,100.5000000075,67.000000005,0.697
1.0,22.5,15.0,308.437499925,205.62499995000002,0.85
0.9975000000000002,22.5,15.0,85.31250000749999,56.875000005,0.8478750000000002
1.0,22.5,15.0,144.3750000075,96.250000005,0.85
0.1111111111111108,10.5,15.0,12.2500000035,17.500000005,0.13333333333333294
1.0,22.5,15.0,157.5,105.0,0.85
0.6644444444444437,19.24666666666665,15.0,67.36333333333327,52.5,0.6644444444444437
1.0,22.5,15.0,413.4375,275.625,0.85
0.125,10.5,15.0,18.375,26.25,0.15
1.0,22.5,15.0,209.99999999250002,139.999999995,0.85
1.0,22.5,15.0,118.125,78.75,0.85
1.0,22.5,15.0,450.0,300.0,0.85
0.7184484126984126,20.542761904761903,15.0,53.924749999999996,39.375,0.7184484126984126
0.0,10.5,15.0,0.0,0.0,0.0
1.0,22.5,15.0,65.62500000749999,43.750000005,0.85
0.9983333333333334,22.5,15.0,32.8124999925,21.874999995,0.8485833333333334
0.9749028749028744,22.5,15.0,2947.9250002500003,1965.2833335,0.8286674436674433
1.0,22.5,15.0,11941.875,7961.25,0.85
0.5,15.3,15.0,35.699999994900004,34.999999995,0.5
0.1774509803921566,10.5,15.0,55.125,78.75,0.2129411764705879
0.833333333333333,22.5,15.0,65.62500000749999,43.750000005,0.708333333333333
1.0,22.5,15.0,729.375000075,486.25000005,0.85
1.0,22.5,15.0,65.62500000749999,43.750000005,0.85
1.0,22.5,15.0,301.875000075,201.25000004999998,0.85
0.8397228220906373,22.5,15.0,492.1875,328.125,0.7137643987770417
0.0769230769230769,10.5,15.0,6.1249999965,8.749999995,0.09230769230769227
1.0,22.5,15.0,39.375,26.25,0.85
1.0,22.5,15.0,400.31250007500006,266.87500005000004,0.85
1.0,22.5,15.0,229.687499925,153.12499995000002,0.85
0.25,10.5,15.0,18.375,26.25,0.3
0.1666666666666666,10.5,15.0,6.1249999965,8.749999995,0.19999999999999993
0.25,10.5,15.0,18.375,26.25,0.3
1.0,22.5,15.0,569.63749995,379.7583333,0.85
0.2983333333333331,10.5,15.0,24.4999999965,34.999999995,0.3579999999999997
0.3301666666666663,11.223999999999991,15.0,19.641999999999985,26.25,0.3301666666666663
0.133053189214601,10.5,15.0,12.2500000035,17.500000005,0.1596638270575212
1.0,22.5,15.0,507.631250025,338.42083335,0.85
0.541666666666666,16.299999999999983,15.0,123.60833332789987,113.749999995,0.541666666666666
0.6794444444444445,19.60666666666667,15.0,57.186111117646675,43.750000005,0.6794444444444445
0.666666666666666,19.299999999999983,15.0,45.033333326899964,34.999999995,0.666666666666666
0.0047058823529411,10.5,15.0,0.0,0.0,0.005647058823529319
0.5438750000000001,16.353,15.0,319.97370005451,293.50000005,0.5438750000000001
1.0,22.5,15.0,78.75,52.5,0.85
1.0,22.5,15.0,1202.249999925,801.4999999500001,0.85
1.0,22.5,15.0,150.9374999925,100.624999995,0.85
1.0,22.5,15.0,170.6249999925,113.749999995,0.85
0.3333333333333329,11.29999999999999,15.0,9.887499999999992,13.125,0.3333333333333329
1.0,22.5,15.0,387.18749992499994,258.12499994999996,0.85
1.0,22.5,15.0,107.4062499975,71.60416666500001,0.85
1.0,22.5,15.0,721.874999925,481.24999995,0.85
0.8715593434343424,22.5,15.0,275.625,183.75,0.740825441919191
1.0,22.5,15.0,65.62500000749999,43.750000005,0.85
1.0,22.5,15.0,48.212500005,32.14166667,0.85
0.8293017676767672,22.5,15.0,129.7500000075,86.500000005,0.7049065025252521
0.666666666666666,19.299999999999983,15.0,22.516666673099984,17.500000005,0.666666666666666
0.0,10.5,15.0,0.0,0.0,0.0
1.0,22.5,15.0,65.62500000749999,43.750000005,0.85
0.7159375,20.4825,15.0,221.040312568275,161.87500004999998,0.7159375
1.0,22.5,15.0,11604.375,7736.25,0.85
1.0,22.5,15.0,492.1875,328.125,0.85
1.0,22.5,15.0,39.375,26.25,0.85
1.0,22.5,15.0,6.5625000075,4.3750000049999995,0.85
0.4683333333333334,14.540000000000001,15.0,238.456,245.99999999999997,0.4683333333333334
1.0,22.5,15.0,190.31249999250002,126.87499999500001,0.85
1.0,22.5,15.0,701.250000075,467.50000005000004,0.85
0.3333333333333329,11.29999999999999,15.0,6.5916666628999945,8.749999995,0.3333333333333329
1.0,22.5,15.0,328.124999925,218.74999995000002,0.85
1.0,22.5,15.0,301.21875,200.8125,0.85
1.0,22.5,15.0,11728.125,7818.75,0.85
1.0,22.5,15.0,538.125000075,358.75000005000004,0.85
1.0,22.5,15.0,196.875,131.25,0.85
1.0,22.5,15.0,393.75,262.5,0.85
1.0,22.5,15.0,78.75,52.5,0.85
1.0,22.5,15.0,183.75000000749998,122.50000000499999,0.85
0.6699999999999993,19.37999999999998,15.0,883.4049999353991,683.7499999500001,0.6699999999999993
0.340833333333333,11.479999999999992,15.0,20.089999999999986,26.25,0.340833333333333
1.0,22.5,15.0,52.4999999925,34.999999995,0.85
1.0,22.5,15.0,426.56249992499994,284.37499994999996,0.85
1.0,22.5,15.0,447.67500007499996,298.45000004999997,0.85
1.0,22.5,15.0,183.75000000749998,122.50000000499999,0.85
1.0,22.5,15.0,308.437499925,205.62499995000002,0.85
1.0,22.5,15.0,450.0,300.0,0.85
1.0,22.5,15.0,525.9375,350.625,0.85
1.0,22.5,15.0,465.00000007500006,310.00000005000004,0.85
1.0,22.5,15.0,2099.25,1399.5,0.85
0.8106666666666662,22.5,15.0,900.0,600.0,0.6890666666666663
1.0,22.5,15.0,170.6249999925,113.749999995,0.85
0.5453703703703704,16.38888888888889,15.0,9.560185179722223,8.749999995,0.5453703703703704
1.0,22.5,15.0,59.0625,39.375,0.85
0.0476704054164287,10.5,15.0,3.0625000035,4.3750000049999995,0.05720448649971444
0.2666666666666659,10.5,15.0,12.2500000035,17.500000005,0.31999999999999906
0.338333333333333,11.419999999999991,15.0,11.169394449519991,14.670833340000001,0.338333333333333
0.3333333333333329,11.29999999999999,15.0,0.0,0.0,0.3333333333333329
1.0,22.5,15.0,328.124999925,218.74999995000002,0.85
0.998,22.5,15.0,191.25,127.5,0.8482999999999999
0.8333333333333328,22.5,15.0,91.8749999925,61.249999994999996,0.7083333333333329
0.4325331825037702,13.680796380090484,15.0,400.16329411764667,438.75,0.4325331825037702
0.7508333333333332,21.32,15.0,55.965,39.375,0.7508333333333332
0.8366666666666663,22.5,15.0,65.62500000749999,43.750000005,0.7111666666666664
0.7202222222222214,20.585333333333317,15.0,36.0243333333333,26.25,0.7202222222222214
1.0,22.5,15.0,2153.437499925,1435.62499995,0.85
0.9791666666666669,22.5,15.0,109.28749999499999,72.85833333,0.8322916666666668
1.0,22.5,15.0,7650.0,5100.0,0.85
1.0,22.5,15.0,907.790625,605.1937499999999,0.85
1.0,22.5,15.0,236.25,157.5,0.85
1.0,22.5,15.0,328.124999925,218.74999995000002,0.85
1.0,22.5,15.0,111.5624999925,74.374999995,0.85
0.1333333333333329,10.5,15.0,12.2500000035,17.500000005,0.15999999999999945
1.0,22.5,15.0,52.4999999925,34.999999995,0.85
0.3333333333333328,11.299999999999988,15.0,6.591666662899994,8.749999995,0.3333333333333328
1.0,22.5,15.0,119.1750000075,79.450000005,0.85
1.0,22.5,15.0,1828.6625000249999,1219.1083333499998,0.85
1.0,22.5,15.0,236.25,157.5,0.85
1.0,22.5,15.0,511.875,341.25,0.85
1.0,22.5,15.0,4468.12499925,2978.7499995,0.85
0.1706382978723402,10.5,15.0,24.4999999965,34.999999995,0.20476595744680823
1.0,22.5,15.0,234.06250004999998,156.04166669999998,0.85
0.8935555555555555,22.5,15.0,49.3499999925,32.899999995,0.7595222222222222
1.0,22.5,15.0,118.125,78.75,0.85
1.0,22.5,15.0,835.75624995,557.1708333,0.85
1.0,22.5,15.0,637.499999925,424.99999994999996,0.85
1.0,22.5,15.0,4615.49999925,3076.9999995,0.85
0.8698805361305354,22.5,15.0,2118.750000075,1412.50000005,0.7393984557109551
0.9994444444444444,22.5,15.0,2646.03125025,1764.0208335,0.8495277777777777
1.0,22.5,15.0,945.0,630.0,0.85
0.1666666666666664,10.5,15.0,12.2500000035,17.500000005,0.19999999999999968
0.3464184815486989,11.614043557168774,15.0,88.07316363799185,113.749999995,0.3464184815486989
0.2583333333333333,10.5,15.0,18.375,26.25,0.30999999999999994
0.4166666666666665,13.299999999999997,15.0,27.154166671099993,30.625000004999997,0.4166666666666665
0.5484679487179487,16.46323076923077,15.0,626.9747050733278,571.2499999500001,0.5484679487179487
1.0,22.5,15.0,144.3750000075,96.250000005,0.85
0.2173913043478256,10.5,15.0,24.4999999965,34.999999995,0.26086956521739074
0.8548946886446883,22.5,15.0,131.2499999925,87.499999995,0.726660485347985
1.0,22.5,15.0,118.125,78.75,0.85
0.6488311688311701,18.87194805194808,15.0,88.06909091538171,70.000000005,0.6488311688311701
0.3172222222222219,10.913333333333327,15.0,12.732222225859994,17.500000005,0.3172222222222219
0.4240909090909087,13.47818181818181,15.0,783.9809091358359,872.5000000499999,0.4240909090909087
1.0,22.5,15.0,39.375,26.25,0.85
0.558823529411766,16.711764705882388,15.0,370.4441177027655,332.50000005000004,0.558823529411766
1.0,22.5,15.0,91.8749999925,61.249999994999996,0.85
1.0,22.5,15.0,3753.3750007500003,2502.2500005,0.85
1.0,22.5,15.0,1304.5062501,869.6708334,0.85
1.0,22.5,15.0,3753.7499992499997,2502.4999995,0.85
0.8985000000000011,22.5,15.0,118.125,78.75,0.7637250000000009
0.3349999999999996,11.33999999999999,15.0,19.84499999999998,26.25,0.3349999999999996
1.0,22.5,15.0,354.375,236.25,0.85
0.0666666666666666,10.5,15.0,0.0,0.0,0.07999999999999992
0.1276595744680851,10.5,15.0,6.1249999965,8.749999995,0.1531914893617021
0.3324999999999996,11.27999999999999,15.0,13.16000000375999,17.500000005,0.3324999999999996
1.0,22.5,15.0,144.3750000075,96.250000005,0.85
0.1760869565217394,10.5,15.0,24.4999999965,34.999999995,0.21130434782608726
0.994047619047619,22.5,15.0,135.40625001,90.27083334,0.8449404761904761
0.995,22.5,15.0,43.575000007499995,29.050000004999998,0.84575
0.0009523809523809,10.5,15.0,0.0,0.0,0.00114285714285708
1.0,22.5,15.0,1138.124999925,758.7499999500001,0.85
1.0,22.5,15.0,506.25,337.5,0.85
0.5733809523809521,17.06114285714285,15.0,79.6186666723537,70.000000005,0.5733809523809521
1.0,22.5,15.0,170.6249999925,113.749999995,0.85
0.7521985313161782,21.352764751588275,15.0,1024.2209493223602,719.50000005,0.7521985313161782
1.0,22.5,15.0,282.187500075,188.12500004999998,0.85
1.0,22.5,15.0,131.2499999925,87.499999995,0.85
1.0,22.5,15.0,4050.0,2700.0,0.85
1.0,22.5,15.0,74.593750005,49.72916667,0.85
0.2638011006289312,10.5,15.0,85.75000000349999,122.50000000499999,0.31656132075471743
0.0196078431372548,10.5,15.0,3.0625000035,4.3750000049999995,0.02352941176470576
0.5235555555555557,15.865333333333336,15.0,270.3717222751067,255.62500005,0.5235555555555557
1.0,22.5,15.0,1406.25,937.5,0.85
1.0,22.5,15.0,91.8749999925,61.249999994999996,0.85
0.1666666666666665,10.5,15.0,6.1249999965,8.749999995,0.1999999999999998
1.0,22.5,15.0,971.250000075,647.5000000499999,0.85
1.0,22.5,15.0,495.0,330.0,0.85
0.1914893617021281,10.5,15.0,0.0,0.0,0.22978723404255372
1.0,22.5,15.0,65.62500000749999,43.750000005,0.85
0.333333333333333,11.299999999999992,15.0,6.591666662899995,8.749999995,0.333333333333333
0.8737962962962955,22.5,15.0,538.125000075,358.75000005000004,0.7427268518518512
0.5891666666666674,17.44000000000002,15.0,45.78000000000005,39.375,0.5891666666666674
0.9981666666666666,22.5,15.0,236.25,157.5,0.8484416666666666
0.3366666666666663,11.379999999999992,15.0,142.2499999999999,187.5,0.3366666666666663
1.0,22.5,15.0,131.2499999925,87.499999995,0.85
0.0,10.5,15.0,0.0,0.0,0.0
0.3333333333333329,11.29999999999999,15.0,19.774999999999984,26.25,0.3333333333333329
0.0,10.5,15.0,0.0,0.0,0.0
0.533846153846155,16.11230769230772,15.0,461.88615389986234,430.00000005000004,0.533846153846155
0.5,15.3,15.0,26.775000000000002,26.25,0.5
1.0,22.5,15.0,39.375,26.25,0.85
0.3142124107178455,10.841097857228291,15.0,75.88768500059804,105.0,0.3142124107178455
0.1666666666666665,10.5,15.0,15.3124999965,21.874999995,0.1999999999999998
0.3999999999999993,12.899999999999984,15.0,30.099999995699964,34.999999995,0.3999999999999993
0.1321534044298607,10.5,15.0,49.000000003500006,70.000000005,0.15858408531583285
1.0,22.5,15.0,105.0000000075,70.000000005,0.85
1.0,22.5,15.0,164.0625000075,109.375000005,0.85
1.0,22.5,15.0,144.3750000075,96.250000005,0.85
1.0,22.5,15.0,624.375,416.25,0.85
1.0,22.5,15.0,1666.874999925,1111.24999995,0.85
0.0870833333333332,10.5,15.0,0.0,0.0,0.10449999999999983
1.0,22.5,15.0,577.500000075,385.00000005000004,0.85
1.0,22.5,15.0,9420.00000075,6280.0000005,0.85
0.2548059376480826,10.5,15.0,52.062499996499994,74.374999995,0.30576712517769916
0.0833333333333333,10.5,15.0,6.1249999965,8.749999995,0.09999999999999996
0.6666666666666659,19.299999999999983,15.0,45.033333326899964,34.999999995,0.6666666666666659
1.0,22.5,15.0,4232.62500075,2821.7500005,0.85
0.5008333333333334,15.32,15.0,26.810000000000002,26.25,0.5008333333333334
0.25,10.5,15.0,3.0625000035,4.3750000049999995,0.3
1.0,22.5,15.0,39.375,26.25,0.85
0.1999999999999996,10.5,15.0,18.375,26.25,0.2399999999999995
0.6666666666666659,19.299999999999983,15.0,45.033333326899964,34.999999995,0.6666666666666659
1.0,22.5,15.0,506.25,337.5,0.85
0.125,10.5,15.0,18.375,26.25,0.15
1.0,22.5,15.0,223.12500000749998,148.750000005,0.85
0.1333333333333329,10.5,15.0,0.0,0.0,0.15999999999999945
0.4941666666666667,15.16,15.0,189.5,187.5,0.4941666666666667
1.0,22.5,15.0,144.3750000075,96.250000005,0.85
0.3599999999999999,11.939999999999998,15.0,6.964999996019999,8.749999995,0.3599999999999999
1.0,22.5,15.0,262.500000075,175.00000004999998,0.85
1.0,22.5,15.0,4854.375,3236.25,0.85
1.0,22.5,15.0,524.999999925,349.99999994999996,0.85
0.381554548527433,12.457309164658392,15.0,105.36807334691647,126.87499999500001,0.381554548527433
1.0,22.5,15.0,52.4999999925,34.999999995,0.85
1.0,22.5,15.0,7296.56250075,4864.3750005,0.85
1.0,22.5,15.0,7320.9375,4880.625,0.85
0.1538461538461534,10.5,15.0,12.2500000035,17.500000005,0.1846153846153841
1.0,22.5,15.0,301.875000075,201.25000004999998,0.85
0.125,10.5,15.0,18.375,26.25,0.15
1.0,22.5,15.0,240.58125,160.38750000000002,0.85
1.0,22.5,15.0,223.12500000749998,148.750000005,0.85
1.0,22.5,15.0,236.25,157.5,0.85
1.0,22.5,15.0,78.75,52.5,0.85
1.0,22.5,15.0,570.9375,380.625,0.85
0.3944871794871794,12.767692307692306,15.0,510.70769230769224,600.0,0.3944871794871794
1.0,22.5,15.0,13.1249999925,8.749999995,0.85
1.0,22.5,15.0,6316.875,4211.25,0.85
0.1603773584905657,10.5,15.0,85.75000000349999,122.50000000499999,0.19245283018867884
1.0,22.5,15.0,459.50624999999997,306.3375,0.85
1.0,22.5,15.0,249.374999925,166.24999995000002,0.85
1.0,22.5,15.0,396.81249997500004,264.54166665,0.85
0.0,10.5,15.0,0.0,0.0,0.0
0.1743478260869568,10.5,15.0,18.375,26.25,0.20921739130434813
0.915333333333334,22.5,15.0,91.8749999925,61.249999994999996,0.7780333333333339
1.0,22.5,15.0,2182.5,1455.0,0.85
0.3846153846153845,12.530769230769229,15.0,40.202884611207686,48.124999995,0.3846153846153845
1.0,22.5,15.0,452.8125,301.875,0.85
1.0,22.5,15.0,328.124999925,218.74999995000002,0.85
0.3743205128205126,12.283692307692302,15.0,320.1949128614583,391.00000005,0.3743205128205126
0.84,22.5,15.0,85.31250000749999,56.875000005,0.714
0.2073076923076921,10.5,15.0,9.1875,13.125,0.24876923076923052
0.0982352941176468,10.5,15.0,30.6250000035,43.750000005,0.11788235294117615
0.1415094339622643,10.5,15.0,73.5,105.0,0.16981132075471717
1.0,22.5,15.0,6551.25000075,4367.5000005,0.85
0.1674999999999998,10.5,15.0,30.6250000035,43.750000005,0.20099999999999973
1.0,22.5,15.0,118.125,78.75,0.85
1.0,22.5,15.0,465.93749992499994,310.62499994999996,0.85
0.2710885341074022,10.5,15.0,55.125,78.75,0.3253062409288826
1.0,22.5,15.0,226.874999925,151.24999995000002,0.85
1.0,22.5,15.0,142.18749999,94.79166666,0.85
0.0807692307692308,10.5,15.0,6.1249999965,8.749999995,0.09692307692307696
1.0,22.5,15.0,4275.0,2850.0,0.85
1.0,22.5,15.0,5830.3125,3886.875,0.85
1.0,22.5,15.0,4772.8125,3181.875,0.85
1.0,22.5,15.0,931.875000075,621.2500000499999,0.85
1.0,22.5,15.0,118.125,78.75,0.85
0.9916666666666668,22.5,15.0,4275.0,2850.0,0.8429166666666668
1.0,22.5,15.0,177.1875,118.125,0.85
0.7349327421726848,20.938385812144436,15.0,207.63899264407843,148.750000005,0.7349327421726848
1.0,22.5,15.0,52.4999999925,34.999999995,0.85
1.0,22.5,15.0,890.624999925,593.7499999500001,0.85
0.1521739130434784,10.5,15.0,27.5625,39.375,0.18260869565217408
0.9615984848484852,22.5,15.0,118.125,78.75,0.8173587121212124
1.0,22.5,15.0,236.25,157.5,0.85
0.845,22.5,15.0,17.28125001,11.52083334,0.7182499999999999
0.6041558863488689,17.799741272372852,15.0,244.00478654944538,205.62499995000002,0.6041558863488689
0.1305904488177449,10.5,15.0,9.9633333345,14.233333335000001,0.15670853858129388
0.3535416666666668,11.785000000000004,15.0,109.99333332940505,139.999999995,0.3535416666666668
1.0,22.5,15.0,2103.75,1402.5,0.85
1.0,22.5,15.0,774.375000075,516.2500000499999,0.85
1.0,22.5,15.0,170.6249999925,113.749999995,0.85
0.1509433962264151,10.5,15.0,79.6249999965,113.749999995,0.1811320754716981
0.3254605263157891,11.11105263157894,15.0,45.37013157524365,61.249999994999996,0.3254605263157891
1.0,22.5,15.0,2086.875,1391.25,0.85
1.0,22.5,15.0,170.6249999925,113.749999995,0.85
0.4190775401069518,13.357860962566843,15.0,38.96042781193924,43.750000005,0.4190775401069518
